timestamp,temperature,humidity,motion
2025-06-08 17:04:21,25.45,64.87,False
2025-06-08 17:04:23,41.04,69.71,True
2025-06-08 17:04:24,44.56,71.0,True
2025-06-08 17:04:24,33.97,67.43,False
2025-06-08 17:04:26,40.56,68.84,False
2025-06-08 17:04:28,40.33,66.19,True
2025-06-08 17:04:29,43.7,46.84,False
2025-06-08 17:04:29,32.17,35.83,True
2025-06-08 17:04:31,45.0,70.98,True
2025-06-08 17:04:33,38.38,68.21,False
2025-06-08 17:04:34,41.08,76.75,True
2025-06-08 17:04:34,38.75,51.28,True
2025-06-08 17:04:36,34.97,32.6,False
2025-06-08 17:04:38,41.15,42.73,False
2025-06-08 17:04:39,26.28,48.04,False
2025-06-08 17:04:39,39.7,57.63,False
2025-06-08 17:04:41,35.58,44.88,True
2025-06-08 17:04:43,34.75,41.65,False
2025-06-08 17:04:44,42.19,46.62,False
2025-06-08 17:04:44,44.08,62.67,False
2025-06-08 17:04:46,24.03,74.23,False
2025-06-08 17:04:48,20.07,70.51,True
2025-06-08 17:04:49,36.14,65.96,True
2025-06-08 17:04:51,29.69,71.41,True
2025-06-08 17:04:53,23.55,78.13,False
2025-06-08 17:04:53,40.83,66.56,True
2025-06-08 17:04:54,36.5,73.36,False
2025-06-08 17:04:56,20.78,37.12,True
2025-06-08 17:04:58,44.96,65.19,False
2025-06-08 17:04:58,28.62,53.59,False
2025-06-08 17:04:59,42.25,42.18,True
2025-06-08 17:05:01,24.45,77.08,True
2025-06-08 17:05:03,31.38,32.46,False
2025-06-08 17:05:03,39.74,65.8,True
2025-06-08 17:05:04,29.03,63.38,True
2025-06-08 17:05:06,30.63,74.38,True
2025-06-08 17:05:08,35.98,45.32,False
2025-06-08 17:05:08,25.15,54.92,False
2025-06-08 17:05:09,28.55,67.81,False
2025-06-08 17:05:11,41.93,46.63,True
2025-06-08 17:05:13,28.44,51.41,False
2025-06-08 17:05:13,34.08,36.99,True
2025-06-08 17:05:14,44.53,76.44,True
2025-06-08 17:05:16,28.73,38.63,True
2025-06-08 17:05:18,28.19,53.61,False
2025-06-08 17:05:18,43.1,42.4,False
2025-06-08 17:05:19,26.03,66.26,True
2025-06-08 17:05:21,31.25,50.45,True
2025-06-08 17:05:23,20.45,72.85,False
2025-06-08 17:05:23,23.46,69.73,True
2025-06-08 17:05:24,21.17,53.06,True
2025-06-08 17:05:26,44.12,53.81,True
2025-06-08 17:05:28,20.85,79.28,False
2025-06-08 17:05:28,38.13,60.65,False
2025-06-08 17:05:29,22.31,30.08,False
2025-06-08 17:05:31,42.57,58.59,True
2025-06-08 17:05:33,36.3,50.61,False
2025-06-08 17:05:33,28.23,62.61,True
2025-06-08 17:05:34,38.94,68.44,True
2025-06-08 17:05:36,20.57,72.42,False
2025-06-08 17:05:38,27.63,72.56,False
2025-06-08 17:05:38,26.93,39.35,True
2025-06-08 17:05:39,20.47,34.83,True
2025-06-08 17:05:41,44.33,67.68,False
2025-06-08 17:05:43,42.38,77.07,True
2025-06-08 17:05:43,26.75,31.9,True
2025-06-08 17:05:44,38.75,59.32,True
2025-06-08 17:05:46,21.57,31.8,True
2025-06-08 17:05:48,44.04,40.06,True
2025-06-08 17:05:48,40.58,63.68,False
2025-06-08 17:05:49,40.79,69.27,False
2025-06-08 17:05:51,28.4,74.57,False
2025-06-08 17:05:53,29.47,77.22,False
2025-06-08 17:05:53,38.69,47.58,False
2025-06-08 17:05:54,24.44,37.32,True
2025-06-08 17:05:56,23.47,42.29,True
2025-06-08 17:05:58,35.25,31.4,True
2025-06-08 17:05:58,41.92,44.46,False
2025-06-08 17:05:59,27.97,67.04,True
2025-06-08 17:06:01,38.77,61.8,True
2025-06-08 17:06:03,25.12,60.85,False
2025-06-08 17:06:03,32.02,35.08,False
2025-06-08 17:06:04,22.67,30.44,True
2025-06-08 17:06:06,25.28,77.59,True
2025-06-08 17:06:08,34.14,79.38,True
2025-06-08 17:06:08,42.53,61.01,False
2025-06-08 17:06:09,43.91,38.69,False
2025-06-08 17:06:11,29.29,47.25,True
2025-06-08 17:06:13,37.24,63.56,True
2025-06-08 17:06:13,22.17,61.53,True
2025-06-08 17:06:14,42.95,50.24,False
2025-06-08 17:06:16,25.42,30.58,True
2025-06-08 17:06:18,31.11,57.33,False
2025-06-08 17:06:18,37.51,68.85,True
2025-06-08 17:06:19,22.32,69.39,False
2025-06-08 17:06:21,27.75,64.37,True
2025-06-08 17:06:23,43.49,34.86,True
2025-06-08 17:06:23,42.52,71.58,False
2025-06-08 17:06:24,43.93,63.98,True
2025-06-08 17:06:26,32.56,42.5,False
2025-06-08 17:06:28,21.26,33.88,True
2025-06-08 17:06:28,20.84,62.86,False
2025-06-08 17:06:29,44.9,46.03,False
2025-06-08 17:06:31,24.43,57.59,False
2025-06-08 17:06:33,26.81,55.14,False
2025-06-08 17:06:33,39.09,70.66,False
2025-06-08 17:06:34,25.44,57.08,False
2025-06-08 17:06:36,40.83,54.59,True
2025-06-08 17:06:38,35.58,66.45,False
2025-06-08 17:06:38,41.92,37.16,False
2025-06-08 17:06:39,21.35,78.15,False
2025-06-08 17:06:41,22.1,46.15,False
2025-06-08 17:06:43,24.88,30.18,True
2025-06-08 17:06:43,30.41,77.04,True
2025-06-08 17:06:44,43.9,33.93,False
2025-06-08 17:06:46,24.64,38.65,False
2025-06-08 17:06:48,43.14,45.93,True
2025-06-08 17:06:48,42.85,40.41,True
2025-06-08 17:06:49,41.5,79.41,True
2025-06-08 17:06:51,34.59,37.72,True
2025-06-08 17:06:53,35.52,50.32,False
2025-06-08 17:06:53,42.8,55.04,False
2025-06-08 17:06:54,25.33,55.12,True
2025-06-08 17:06:56,23.84,46.86,True
2025-06-08 17:06:58,24.51,42.03,False
2025-06-08 17:06:58,33.02,51.12,False
2025-06-08 17:06:59,26.41,71.15,True
2025-06-08 17:07:01,27.02,55.44,True
2025-06-08 17:07:03,26.53,68.87,True
2025-06-08 17:07:04,20.35,67.57,True
2025-06-08 17:07:04,23.11,63.54,False
2025-06-08 17:07:06,44.81,44.34,False
2025-06-08 17:07:08,27.11,36.24,True
2025-06-08 17:07:09,33.24,76.72,True
2025-06-08 17:07:09,29.7,53.79,False
2025-06-08 17:07:11,44.75,46.8,False
2025-06-08 17:07:13,25.77,75.49,True
2025-06-08 17:07:14,24.09,69.94,False
2025-06-08 17:07:14,28.96,55.69,False
2025-06-08 17:07:16,34.92,39.65,True
2025-06-08 17:07:18,33.23,51.09,True
2025-06-08 17:07:19,32.27,79.95,False
2025-06-08 17:07:19,23.36,57.34,True
2025-06-08 17:07:21,30.45,56.62,True
2025-06-08 17:07:23,30.8,74.78,True
2025-06-08 17:07:24,43.95,78.33,False
2025-06-08 17:07:24,35.7,35.52,True
2025-06-08 17:07:26,28.47,30.53,True
2025-06-08 17:07:28,31.49,56.05,False
2025-06-08 17:07:29,25.37,79.02,False
2025-06-08 17:07:29,32.27,44.25,False
2025-06-08 17:07:31,34.45,56.83,True
2025-06-08 17:07:33,21.42,51.32,False
2025-06-08 17:07:34,40.18,61.43,True
2025-06-08 17:07:34,27.49,75.13,False
2025-06-08 17:07:38,40.8,50.3,True
2025-06-08 17:07:39,41.45,37.62,False
2025-06-08 17:07:39,20.85,55.94,True
2025-06-08 17:07:41,34.32,30.23,True
2025-06-08 17:07:43,39.11,55.51,True
2025-06-08 17:07:44,22.37,50.49,True
2025-06-08 17:07:44,29.0,57.85,False
2025-06-08 17:07:46,43.58,79.18,False
2025-06-08 17:07:48,29.52,78.51,True
2025-06-08 17:07:49,23.95,48.03,False
2025-06-08 17:07:49,40.21,66.56,True
2025-06-08 17:07:51,31.28,39.67,True
2025-06-08 17:07:53,32.89,48.87,True
2025-06-08 17:07:54,25.58,52.17,False
2025-06-08 17:07:54,38.02,67.54,False
2025-06-08 17:07:56,38.01,76.38,True
2025-06-08 17:07:58,28.84,59.28,True
2025-06-08 17:07:59,41.82,39.62,False
2025-06-08 17:07:59,33.58,64.19,False
2025-06-08 17:08:01,35.52,56.57,False
2025-06-08 17:08:03,38.54,69.79,False
2025-06-08 17:08:04,20.07,32.17,False
2025-06-08 17:08:04,43.26,51.08,False
2025-06-08 17:08:06,40.66,74.67,False
2025-06-08 17:08:08,26.27,63.78,True
2025-06-08 17:08:09,32.01,57.37,False
2025-06-08 17:08:09,41.62,67.17,True
2025-06-08 17:08:11,32.34,48.4,False
2025-06-08 17:08:14,35.59,31.28,False
2025-06-08 17:08:14,22.95,64.01,True
2025-06-08 17:08:16,27.01,69.7,False
2025-06-08 17:08:18,33.44,51.32,True
2025-06-08 17:08:19,37.24,33.84,True
2025-06-08 17:08:19,42.33,52.17,False
2025-06-08 17:08:21,32.52,34.75,False
2025-06-08 17:08:23,32.25,48.46,False
2025-06-08 17:08:24,30.72,72.19,False
2025-06-08 17:08:24,36.56,57.63,False
2025-06-08 17:08:26,21.3,34.63,False
2025-06-08 17:08:28,28.27,68.16,False
2025-06-08 17:08:29,28.84,49.07,False
2025-06-08 17:08:29,39.81,40.9,True
2025-06-08 17:08:31,27.3,70.27,True
2025-06-08 17:08:33,24.76,51.24,False
2025-06-08 17:08:34,39.79,66.19,True
2025-06-08 17:08:34,22.01,53.25,False
2025-06-08 17:08:36,30.73,30.2,True
2025-06-08 17:08:38,35.92,76.26,False
2025-06-08 17:08:39,29.53,40.87,False
2025-06-08 17:08:39,28.81,31.82,True
2025-06-08 17:08:41,38.97,61.97,False
2025-06-08 17:08:43,38.78,63.79,False
2025-06-08 17:08:44,23.45,62.54,True
2025-06-08 17:08:44,20.21,48.64,True
2025-06-08 17:08:46,28.07,49.14,True
2025-06-08 17:08:48,43.64,79.87,True
2025-06-08 17:08:49,33.28,55.68,True
2025-06-08 17:08:49,22.43,43.49,False
2025-06-08 17:08:51,26.21,59.28,True
2025-06-08 17:08:53,28.89,36.34,False
2025-06-08 17:08:54,44.49,77.39,False
2025-06-08 17:08:54,32.34,77.75,False
2025-06-08 17:08:56,21.85,70.1,False
2025-06-08 17:08:58,37.34,73.2,True
2025-06-08 17:08:59,43.11,43.5,True
2025-06-08 17:08:59,23.07,52.62,True
2025-06-08 17:09:01,36.19,55.66,True
2025-06-08 17:09:03,35.71,55.4,False
2025-06-08 17:09:04,25.03,41.07,False
2025-06-08 17:09:04,35.75,49.87,False
2025-06-08 17:09:06,39.2,40.63,True
2025-06-08 17:09:08,32.91,71.98,False
2025-06-08 17:09:09,37.02,67.86,False
2025-06-08 17:09:09,37.25,37.9,True
2025-06-08 17:09:11,25.91,78.93,True
2025-06-08 17:09:13,43.26,50.4,True
2025-06-08 17:09:14,26.24,36.51,True
2025-06-08 17:09:14,37.3,59.35,False
2025-06-08 17:09:16,30.18,55.02,True
2025-06-08 17:09:16,28.27,64.84,True
2025-06-08 17:09:18,25.09,46.55,True
2025-06-08 17:09:19,21.82,56.59,True
2025-06-08 17:09:19,38.14,45.12,True
2025-06-08 17:09:21,33.93,35.64,True
2025-06-08 17:09:23,24.5,36.03,False
2025-06-08 17:09:24,22.42,72.5,False
2025-06-08 17:09:24,32.26,75.97,False
2025-06-08 17:09:25,28.05,47.45,False
2025-06-08 17:09:26,25.51,68.42,True
2025-06-08 17:09:28,30.99,44.07,True
2025-06-08 17:09:29,23.52,30.01,True
2025-06-08 17:09:29,30.14,59.06,False
2025-06-08 17:09:30,34.03,74.11,False
2025-06-08 17:09:31,33.54,31.21,False
2025-06-08 17:09:33,37.42,39.1,False
2025-06-08 17:09:34,40.72,37.77,True
2025-06-08 17:09:34,37.83,73.92,False
2025-06-08 17:09:35,29.02,76.47,True
2025-06-08 17:09:36,26.02,66.57,True
2025-06-08 17:09:38,35.71,63.38,False
2025-06-08 17:09:39,21.02,64.83,True
2025-06-08 17:09:39,39.47,73.33,True
2025-06-08 17:09:40,29.85,40.77,False
2025-06-08 17:09:41,44.56,63.0,True
2025-06-08 17:09:43,25.14,66.36,False
2025-06-08 17:09:44,41.65,42.43,False
2025-06-08 17:09:44,25.15,77.15,True
2025-06-08 17:09:45,43.84,55.02,False
2025-06-08 17:09:46,31.65,64.46,False
2025-06-08 17:09:49,25.6,78.6,False
2025-06-08 17:09:49,20.46,50.9,True
2025-06-08 17:09:50,40.23,58.07,True
2025-06-08 17:09:51,30.23,48.7,True
2025-06-08 17:09:53,31.34,68.2,False
2025-06-08 17:09:54,34.82,69.78,False
2025-06-08 17:09:54,34.0,45.18,False
2025-06-08 17:09:55,31.74,56.32,True
2025-06-08 17:09:56,26.85,75.65,False
2025-06-08 17:09:58,33.17,54.29,True
2025-06-08 17:09:59,44.87,37.61,True
2025-06-08 17:09:59,36.29,39.05,False
2025-06-08 17:10:00,33.75,77.55,False
2025-06-08 17:10:01,24.02,74.94,True
2025-06-08 17:10:03,27.65,68.76,True
2025-06-08 17:10:04,35.19,71.28,True
2025-06-08 17:10:04,31.1,77.34,True
2025-06-08 17:10:05,38.96,34.37,True
2025-06-08 17:10:06,37.12,60.2,True
2025-06-08 17:10:08,39.13,59.29,False
2025-06-08 17:10:09,34.79,60.73,False
2025-06-08 17:10:09,44.61,72.27,False
2025-06-08 17:10:10,36.17,39.47,False
2025-06-08 17:10:11,22.21,48.1,False
2025-06-08 17:10:13,32.61,45.1,False
2025-06-08 17:10:14,35.21,33.94,True
2025-06-08 17:10:14,23.1,65.66,True
2025-06-08 17:10:15,20.64,66.68,False
2025-06-08 17:10:16,21.7,77.96,True
2025-06-08 17:10:18,27.54,39.75,False
2025-06-08 17:10:19,34.8,48.23,False
2025-06-08 17:10:19,33.55,71.82,False
2025-06-08 17:10:20,40.42,63.79,True
2025-06-08 17:10:21,29.8,68.28,False
2025-06-08 17:10:23,23.33,45.67,True
2025-06-08 17:10:24,36.26,36.52,False
2025-06-08 17:10:24,20.53,48.99,False
2025-06-08 17:10:25,37.71,57.39,False
2025-06-08 17:10:26,23.38,53.21,False
2025-06-08 17:10:28,20.78,59.07,False
2025-06-08 17:10:29,33.43,33.76,False
2025-06-08 17:10:29,36.17,44.17,False
2025-06-08 17:10:30,40.98,77.02,False
2025-06-08 17:10:31,40.31,60.01,False
2025-06-08 17:10:33,20.67,70.04,True
2025-06-08 17:10:34,34.25,49.72,True
2025-06-08 17:10:34,32.81,31.47,True
2025-06-08 17:10:35,39.64,66.11,True
2025-06-08 17:10:36,39.86,32.32,False
2025-06-08 17:10:38,29.5,47.66,True
2025-06-08 17:10:39,39.87,54.6,True
2025-06-08 17:10:39,37.44,32.22,True
2025-06-08 17:10:40,33.97,51.29,False
2025-06-08 17:10:41,44.87,61.4,True
2025-06-08 17:10:43,26.19,52.57,True
2025-06-08 17:10:44,20.08,37.78,True
2025-06-08 17:10:44,35.28,44.98,True
2025-06-08 17:10:45,44.24,63.96,True
2025-06-08 17:10:46,39.61,44.5,True
2025-06-08 17:10:48,34.0,70.71,True
2025-06-08 17:10:49,37.31,34.96,True
2025-06-08 17:10:49,20.41,58.81,True
2025-06-08 17:10:50,25.91,43.47,False
2025-06-08 17:10:51,21.65,74.34,False
2025-06-08 17:10:53,38.78,70.01,False
2025-06-08 17:10:54,40.42,38.02,False
2025-06-08 17:10:54,36.54,71.18,False
2025-06-08 17:10:55,32.14,51.83,True
2025-06-08 17:10:56,33.45,78.13,True
2025-06-08 17:10:58,38.49,33.1,False
2025-06-08 17:10:59,31.1,49.39,True
2025-06-08 17:10:59,20.07,76.81,True
2025-06-08 17:11:00,29.97,47.23,True
2025-06-08 17:11:01,41.31,45.09,True
2025-06-08 17:11:03,40.24,37.69,True
2025-06-08 17:11:04,26.85,62.4,True
2025-06-08 17:11:04,39.96,44.45,False
2025-06-08 17:11:05,33.96,32.31,True
2025-06-08 17:11:06,32.95,55.62,True
2025-06-08 17:11:08,25.78,50.73,True
2025-06-08 17:11:09,20.99,72.55,True
2025-06-08 17:11:09,28.79,38.73,False
2025-06-08 17:11:10,32.13,56.26,True
2025-06-08 17:11:11,22.49,65.76,False
2025-06-08 17:11:13,39.65,35.53,False
2025-06-08 17:11:14,31.35,43.75,False
2025-06-08 17:11:14,38.11,56.61,True
2025-06-08 17:11:15,36.77,39.7,True
2025-06-08 17:11:16,27.85,71.27,False
2025-06-08 17:11:18,21.85,78.53,False
2025-06-08 17:11:19,20.53,55.76,False
2025-06-08 17:11:19,23.91,49.71,False
2025-06-08 17:11:20,38.48,50.73,False
2025-06-08 17:11:21,36.79,51.75,False
2025-06-08 17:11:23,25.0,63.05,False
2025-06-08 17:11:24,36.8,79.19,False
2025-06-08 17:11:24,20.93,72.99,False
2025-06-08 17:11:25,21.24,36.93,True
2025-06-08 17:11:26,32.12,59.33,True
2025-06-08 17:11:28,28.85,43.94,True
2025-06-08 17:11:29,42.16,68.48,False
2025-06-08 17:11:29,26.04,31.15,True
2025-06-08 17:11:30,38.66,41.7,False
2025-06-08 17:11:31,32.27,66.94,True
2025-06-08 17:11:33,27.83,45.0,False
2025-06-08 17:11:34,34.45,34.52,False
2025-06-08 17:11:34,23.06,74.68,True
2025-06-08 17:11:35,34.97,46.99,True
2025-06-08 17:11:36,27.13,50.49,False
2025-06-08 17:11:38,26.08,53.73,True
2025-06-08 17:11:39,43.87,47.9,True
2025-06-08 17:11:39,40.9,63.55,True
2025-06-08 17:11:40,20.56,52.81,False
2025-06-08 17:11:41,29.27,69.78,False
2025-06-08 17:11:43,31.63,77.61,True
2025-06-08 17:11:44,41.13,74.51,False
2025-06-08 17:11:44,22.41,74.35,True
2025-06-08 17:11:45,21.68,78.5,False
2025-06-08 17:11:46,34.76,79.26,False
2025-06-08 17:11:48,25.93,40.11,True
2025-06-08 17:11:49,28.83,40.41,False
2025-06-08 17:11:49,40.42,35.14,True
2025-06-08 17:11:50,28.32,57.3,True
2025-06-08 17:11:51,24.56,75.37,True
2025-06-08 17:11:53,22.58,53.08,False
2025-06-08 17:11:54,38.78,64.93,True
2025-06-08 17:11:54,33.49,53.33,True
2025-06-08 17:11:55,33.01,30.22,True
2025-06-08 17:11:56,28.76,40.9,True
2025-06-08 17:11:58,31.69,44.08,False
2025-06-08 17:11:59,34.15,34.88,True
2025-06-08 17:11:59,21.75,33.21,False
2025-06-08 17:12:00,42.45,71.23,False
2025-06-08 17:12:01,44.79,31.13,False
2025-06-08 17:12:03,41.6,63.86,False
2025-06-08 17:12:04,31.6,48.99,False
2025-06-08 17:12:04,30.36,76.22,True
2025-06-08 17:12:05,44.86,72.28,False
2025-06-08 17:12:06,27.91,41.71,False
2025-06-08 17:12:08,20.59,43.11,True
2025-06-08 17:12:09,39.35,32.89,False
2025-06-08 17:12:09,43.83,64.73,True
2025-06-08 17:12:10,30.98,77.57,False
2025-06-08 17:12:11,38.38,52.14,True
2025-06-08 17:12:13,33.36,66.09,False
2025-06-08 17:12:14,28.03,59.96,False
2025-06-08 17:12:14,41.05,54.84,True
2025-06-08 17:12:15,43.73,67.01,True
2025-06-08 17:12:16,32.3,59.9,True
2025-06-08 17:12:18,44.85,43.1,False
2025-06-08 17:12:19,39.21,40.33,False
2025-06-08 17:12:19,27.65,65.01,True
2025-06-08 17:12:21,38.14,47.06,True
2025-06-08 17:12:21,37.04,78.24,False
2025-06-08 17:12:23,30.28,69.76,True
2025-06-08 17:12:24,28.29,57.8,False
2025-06-08 17:12:24,20.81,34.95,True
2025-06-08 17:12:26,24.11,33.79,False
2025-06-08 17:12:26,39.13,55.91,True
2025-06-08 17:12:28,33.99,52.1,True
2025-06-08 17:12:29,33.28,43.42,True
2025-06-08 17:12:29,43.38,72.38,True
2025-06-08 17:12:31,23.14,51.92,True
2025-06-08 17:12:31,33.26,55.05,True
2025-06-08 17:12:33,41.36,41.4,False
2025-06-08 17:12:34,42.04,62.43,False
2025-06-08 17:12:34,40.41,37.83,False
2025-06-08 17:12:36,34.31,31.18,True
2025-06-08 17:12:36,24.88,67.83,True
2025-06-08 17:12:38,32.95,48.66,True
2025-06-08 17:12:39,26.12,59.01,False
2025-06-08 17:12:39,44.45,59.49,False
2025-06-08 17:12:41,24.43,68.67,True
2025-06-08 17:12:43,35.96,36.22,True
2025-06-08 17:12:44,20.52,40.04,True
2025-06-08 17:12:44,22.35,52.59,False
2025-06-08 17:12:46,38.82,47.06,False
2025-06-08 17:12:46,37.37,49.03,False
2025-06-08 17:12:48,36.88,73.72,False
2025-06-08 17:12:49,40.39,37.33,False
2025-06-08 17:12:49,34.72,73.92,False
2025-06-08 17:12:51,29.8,44.03,False
2025-06-08 17:12:51,24.15,41.76,False
2025-06-08 17:12:53,29.1,75.56,False
2025-06-08 17:12:54,34.95,63.2,True
2025-06-08 17:12:54,25.26,59.19,True
2025-06-08 17:12:56,42.46,30.73,True
2025-06-08 17:12:56,41.05,40.55,False
2025-06-08 17:12:58,40.43,60.97,True
2025-06-08 17:12:59,30.45,49.81,True
2025-06-08 17:12:59,30.08,32.1,False
2025-06-08 17:13:01,21.18,52.49,False
2025-06-08 17:13:01,37.49,77.26,True
2025-06-08 17:13:03,40.87,65.18,True
2025-06-08 17:13:04,25.18,31.15,False
2025-06-08 17:13:04,24.96,68.66,False
2025-06-08 17:13:06,20.82,49.66,True
2025-06-08 17:13:06,26.95,30.29,False
2025-06-08 17:13:08,21.09,70.07,False
2025-06-08 17:13:09,26.79,37.97,False
2025-06-08 17:13:09,23.1,47.55,True
2025-06-08 17:13:11,30.21,35.68,False
2025-06-08 17:13:11,25.91,41.87,True
2025-06-08 17:13:13,20.09,79.05,False
2025-06-08 17:13:14,22.32,30.99,True
2025-06-08 17:13:14,35.99,40.16,False
2025-06-08 17:13:16,23.01,52.41,True
2025-06-08 17:13:16,32.62,52.19,True
2025-06-08 17:13:18,40.27,53.64,False
2025-06-08 17:13:19,42.42,54.82,False
2025-06-08 17:13:21,20.16,34.28,False
2025-06-08 17:13:21,29.9,45.96,False
2025-06-08 17:13:23,24.22,42.86,True
2025-06-08 17:13:23,28.49,74.62,True
2025-06-08 17:13:24,22.35,69.26,False
2025-06-08 17:13:26,30.59,47.12,False
2025-06-08 17:13:26,36.18,42.61,False
2025-06-08 17:13:28,21.9,50.64,False
2025-06-08 17:13:28,44.92,71.99,True
2025-06-08 17:13:29,28.5,35.93,True
2025-06-08 17:13:31,22.43,38.67,False
2025-06-08 17:13:31,33.15,47.72,True
2025-06-08 17:13:33,36.95,75.98,True
2025-06-08 17:13:33,38.04,62.57,False
2025-06-08 17:13:34,43.59,69.97,True
2025-06-08 17:13:36,27.15,62.01,True
2025-06-08 17:13:36,37.03,55.72,True
2025-06-08 17:13:38,35.67,33.95,True
2025-06-08 17:13:38,35.42,69.96,True
2025-06-08 17:13:39,31.14,53.97,False
2025-06-08 17:13:41,33.82,47.34,False
2025-06-08 17:13:41,41.87,63.83,False
2025-06-08 17:13:43,37.63,53.42,True
2025-06-08 17:13:43,44.01,37.26,True
2025-06-08 17:13:44,26.29,58.05,False
2025-06-08 17:13:46,42.24,35.48,False
2025-06-08 17:13:46,21.84,52.31,False
2025-06-08 17:13:48,42.01,43.57,True
2025-06-08 17:13:48,41.11,31.02,True
2025-06-08 17:13:49,26.03,58.89,False
2025-06-08 17:13:51,31.89,32.02,False
2025-06-08 17:13:51,27.27,77.35,False
2025-06-08 17:13:53,38.58,68.63,True
2025-06-08 17:13:53,37.47,52.16,False
2025-06-08 17:13:54,42.34,49.72,False
2025-06-08 17:13:56,44.4,39.52,True
2025-06-08 17:13:56,21.68,30.08,False
2025-06-08 17:13:58,28.2,53.17,True
2025-06-08 17:13:58,23.18,48.52,True
2025-06-08 17:13:59,24.33,50.82,True
2025-06-08 17:14:01,24.26,70.78,False
2025-06-08 17:14:01,39.95,55.24,False
2025-06-08 17:14:03,25.99,74.29,True
2025-06-08 17:14:03,38.33,59.53,True
2025-06-08 17:14:04,41.47,52.61,False
2025-06-08 17:14:06,35.71,46.36,True
2025-06-08 17:14:06,20.21,59.6,False
2025-06-08 17:14:08,37.33,61.43,True
2025-06-08 17:14:08,44.11,78.1,True
2025-06-08 17:14:09,23.3,58.27,True
2025-06-08 17:14:11,29.34,44.42,True
2025-06-08 17:14:11,25.34,68.67,False
2025-06-08 17:14:13,25.39,49.39,True
2025-06-08 17:14:13,39.09,58.21,False
2025-06-08 17:14:14,22.79,78.94,True
2025-06-08 17:14:16,28.73,60.66,False
2025-06-08 17:14:16,44.92,78.6,False
2025-06-08 17:14:18,44.17,70.14,False
2025-06-08 17:14:18,43.76,56.2,True
2025-06-08 17:14:19,36.4,37.08,True
2025-06-08 17:14:21,39.16,72.23,True
2025-06-08 17:14:21,26.78,50.37,True
2025-06-08 17:14:23,30.62,51.03,True
2025-06-08 17:14:23,37.39,64.89,True
2025-06-08 17:14:24,32.81,57.02,True
2025-06-08 17:14:26,20.88,56.06,False
2025-06-08 17:14:28,39.27,46.47,True
2025-06-08 17:14:28,20.64,73.13,False
2025-06-08 17:14:29,22.76,63.29,True
2025-06-08 17:14:31,38.26,63.54,True
2025-06-08 17:14:31,35.85,61.37,True
2025-06-08 17:14:33,25.08,35.33,False
2025-06-08 17:14:33,44.56,74.43,True
2025-06-08 17:14:34,41.35,56.06,False
2025-06-08 17:14:36,20.74,69.59,True
2025-06-08 17:14:36,37.06,75.47,False
2025-06-08 17:14:38,29.82,65.2,True
2025-06-08 17:14:38,27.81,45.27,True
2025-06-08 17:14:39,40.91,71.42,False
2025-06-08 17:14:41,37.21,57.45,True
2025-06-08 17:14:41,21.34,50.78,False
2025-06-08 17:14:43,20.34,78.79,False
2025-06-08 17:14:43,44.85,31.41,False
2025-06-08 17:14:44,38.5,73.47,True
2025-06-08 17:14:46,24.82,53.47,True
2025-06-08 17:14:46,26.42,45.09,True
2025-06-08 17:14:48,27.94,62.68,True
2025-06-08 17:14:48,27.35,78.81,True
2025-06-08 17:14:49,21.24,70.36,False
2025-06-08 17:14:51,22.07,77.96,False
2025-06-08 17:14:51,40.62,63.26,True
2025-06-08 17:14:53,43.07,48.63,False
2025-06-08 17:14:54,23.3,68.7,False
2025-06-08 17:14:56,33.32,42.31,False
2025-06-08 17:14:56,34.73,60.35,True
2025-06-08 17:14:58,32.12,31.36,False
2025-06-08 17:14:59,39.02,76.98,True
2025-06-08 17:14:59,36.39,51.35,True
2025-06-08 17:15:01,27.87,60.59,True
2025-06-08 17:15:01,35.26,68.18,True
2025-06-08 17:15:03,34.86,65.5,False
2025-06-08 17:15:04,29.72,57.91,True
2025-06-08 17:15:04,43.72,63.02,False
2025-06-08 17:15:06,38.44,69.16,False
2025-06-08 17:15:06,34.42,44.47,True
2025-06-08 17:15:08,29.64,67.41,False
2025-06-08 17:15:09,25.92,59.09,False
2025-06-08 17:15:10,28.77,68.21,False
2025-06-08 17:15:11,44.68,34.05,False
2025-06-08 17:15:11,43.43,72.16,False
2025-06-08 17:15:13,24.28,69.94,True
2025-06-08 17:15:14,25.33,47.58,True
2025-06-08 17:15:15,34.94,42.81,True
2025-06-08 17:15:16,40.4,78.41,False
2025-06-08 17:15:16,32.28,67.85,False
2025-06-08 17:15:18,27.01,34.86,True
2025-06-08 17:15:19,37.29,56.73,False
2025-06-08 17:15:20,23.4,40.51,False
2025-06-08 17:15:21,29.57,55.92,True
2025-06-08 17:15:21,29.12,63.1,False
2025-06-08 17:15:23,30.64,55.62,False
2025-06-08 17:15:24,43.45,71.23,True
2025-06-08 17:15:25,29.06,73.77,False
2025-06-08 17:15:26,26.65,34.26,False
2025-06-08 17:15:26,23.57,73.28,True
2025-06-08 17:15:28,32.99,38.13,True
2025-06-08 17:15:29,26.71,75.81,True
2025-06-08 17:15:30,39.4,55.4,False
2025-06-08 17:15:31,24.14,51.72,True
2025-06-08 17:15:31,25.81,46.67,True
2025-06-08 17:15:33,33.01,41.57,False
2025-06-08 17:15:34,40.65,68.96,False
2025-06-08 17:15:35,31.32,78.58,True
2025-06-08 17:15:36,43.68,64.93,False
